"ID","Name","BB_Percentage_MLB","BB_Percentage_MiLB","K_Percentage_MLB","K_Percentage_MiLB","BB_to_K_MLB","BB_to_K_MiLB","AVG_MLB","AVG_MiLB","OBP_MLB","OBP_MiLB","SLG_MLB","SLG_MiLB","OPS_MLB","OPS_MiLB","ISO_MLB","ISO_MiLB","Spd_MLB","Spd_MiLB","BABIP_MLB","BABIP_MiLB","wSB_MLB","wSB_MiLB","wRC_MLB","wRC_MiLB","wRAA_MLB","wRAA_MiLB","wOBA_MLB","wOBA_MiLB","wRCplus_MLB","wRCplus_MiLB"
"3473","Anthony Rizzo",0.11,0.122,0.158,0.267,0.7,0.66,0.268,0.429,0.369,0.53,0.481,0.744,0.85,0.87,0.212,0.202,3.6,5,0.283,0.479,-5.8,0,936,69,237.3,18.9,0.364,0.561,129,197
"3492","Angel Sanchez",0.06,0.15,0.148,0.232,0.41,1.31,0.254,0.494,0.303,0.611,0.307,0.639,0.61,0.667,0.053,0.077,4.2,7,0.301,0.554,-0.3,-1.1,50,67,-22.1,-9.8,0.275,0.574,68,149
"3501","Brent Lillibridge",0.063,0.163,0.3,0.328,0.21,0.82,0.205,0.434,0.267,0.569,0.332,0.653,0.599,0.813,0.127,0.147,7.1,11.6,0.275,0.543,1.2,2.2,57,61,-33,11,0.267,0.561,60,187
"3516","Eric Hosmer",0.08,0.171,0.177,0.24,0.45,1.14,0.277,0.459,0.336,0.582,0.431,0.754,0.767,0.921,0.154,0.195,3.9,5.8,0.315,0.516,-1.7,0.4,829,42,77.4,13,0.331,0.596,107,216
"3531","Troy Tulowitzki",0.094,0.171,0.166,0.233,0.57,1.44,0.29,0.604,0.361,0.713,0.495,0.97,0.856,1.012,0.205,0.232,4,3.8,0.313,0.629,-6.1,-0.1,834,14,204,3.4,0.368,0.742,119,288
"3533","Mike Costanzo",0.048,0.218,0.476,0.439,0.1,0.85,0.056,0.426,0.095,0.595,0.056,0.715,0.151,0.788,0,0.172,0.1,5.2,0.1,0.57,0,-0.4,-2,73,-4,9.7,0.075,0.594,-67,199
"3534","Brian Bocock",0.122,0.123,0.327,0.253,0.38,0.74,0.134,0.31,0.245,0.412,0.146,0.408,0.391,0.522,0.012,0.062,4,6.8,0.22,0.374,-0.1,-0.1,1,24,-10.3,-10.7,0.199,0.383,12,72
"3583","Omir Santos",0.043,0.058,0.146,0.334,0.29,0.35,0.248,0.286,0.28,0.453,0.363,0.393,0.644,0.501,0.115,0.057,1.6,2.3,0.269,0.342,-0.2,-0.1,28,16,-13.6,-5.1,0.28,0.422,68,94
"3620","Shelley Duncan",0.097,0.176,0.244,0.367,0.4,0.81,0.226,0.309,0.305,0.46,0.419,0.571,0.724,0.571,0.193,0.141,1.8,3.1,0.259,0.334,-1.6,0.1,113,57,-2,12,0.317,0.472,98,134
"3630","Kevin Russo",0.056,0.111,0.167,0.225,0.33,0.83,0.184,0.426,0.245,0.518,0.224,0.576,0.47,0.733,0.041,0.103,5,8.4,0.225,0.493,0.2,0.5,2,62,-4.4,0,0.22,0.503,26,156
"3658","Kyle Hudson",0,0.13,0.207,0.211,0,0.74,0.143,0.325,0.143,0.425,0.143,0.361,0.286,0.505,0,0.023,7.5,7.1,0.182,0.412,0.4,0.6,-1,38,-4.3,-1.5,0.127,0.375,-35,87
"3664","Brooks Conrad",0.083,0.222,0.322,0.478,0.26,0.94,0.2,0.534,0.271,0.704,0.389,1.026,0.66,0.865,0.189,0.246,5.4,9.2,0.263,0.63,0.7,0.4,46,102,-12.6,5.8,0.288,0.744,77,246
"3692","Jack Hannahan",0.103,0.124,0.234,0.512,0.44,0.54,0.231,0.356,0.314,0.447,0.346,0.5,0.66,0.585,0.115,0.081,2.7,2.4,0.295,0.512,-1.9,-0.3,179,29,-40,3.8,0.296,0.423,82,99
"3708","Rajai Davis",0.058,0.087,0.183,0.303,0.32,0.63,0.262,0.431,0.311,0.526,0.379,0.702,0.69,0.77,0.117,0.188,7.9,6.8,0.312,0.475,36,1.2,474,29,-58.1,0.8,0.303,0.554,86,177
"3711","Eric Thames",0.098,0.152,0.292,0.262,0.34,1.22,0.241,0.472,0.325,0.595,0.467,0.752,0.792,0.895,0.226,0.176,5,7.3,0.306,0.542,-0.2,-0.3,286,71,33.8,21.1,0.337,0.605,108,222
"3714","Joe Mather",0.063,0.184,0.209,0.251,0.3,1.41,0.219,0.377,0.271,0.525,0.357,0.649,0.628,0.788,0.138,0.176,3.1,5.9,0.254,0.416,-0.6,0.7,42,48,-20,6.8,0.273,0.533,65,173
"3726","Jose Morales",0.115,0.137,0.19,0.299,0.6,0.84,0.289,0.457,0.365,0.572,0.344,0.625,0.709,0.635,0.055,0.09,1.5,5,0.36,0.536,-0.6,-0.6,28,47,-1.9,-6.4,0.314,0.547,86,147
"3734","Che-Hsuan Lin",0,0.159,0.417,0.2,0,1.23,0.25,0.367,0.25,0.5,0.25,0.506,0.5,0.713,0,0.107,1.6,9.8,0.429,0.42,0,1.8,0,68,-0.9,-0.4,0.221,0.471,29,143
"3735","Zach Lutz",0.162,0.164,0.297,0.355,0.55,0.76,0.226,0.355,0.351,0.486,0.29,0.595,0.642,0.716,0.065,0.161,1,1.9,0.35,0.425,0,-0.4,4,35,-0.4,9.1,0.3,0.497,94,153
"3751","Felix Pie",0.065,0.17,0.21,0.222,0.31,1.06,0.246,0.534,0.295,0.645,0.369,0.828,0.664,1.019,0.123,0.215,6.1,7.4,0.3,0.596,-0.6,0.1,100,31,-27.7,6.9,0.293,0.649,73,242
"3768","Ryan Budde",0.029,0.096,0.371,0.432,0.08,0.41,0.212,0.356,0.235,0.436,0.364,0.54,0.599,0.582,0.152,0.111,0.4,5.2,0.316,0.474,0,-0.2,2,22,-2.2,-8.7,0.261,0.441,55,92
"3789","Tommy Manzella",0.045,0.109,0.261,0.321,0.17,0.6,0.224,0.381,0.266,0.467,0.262,0.515,0.528,0.648,0.038,0.089,1.2,6.6,0.305,0.471,-0.6,-0.2,14,37,-18.8,-6.7,0.239,0.453,42,112
"3790","Jayson Nix",0.074,0.14,0.253,0.228,0.29,1.47,0.212,0.293,0.282,0.483,0.345,0.375,0.627,0.522,0.133,0.046,4.3,3.1,0.264,0.32,1.8,0.1,120,13,-47.6,-1,0.279,0.432,68,109
"3806","Mike Wilson",0.036,0.176,0.25,0.368,0.14,1.01,0.148,0.478,0.179,0.609,0.185,0.895,0.364,1.1,0.037,0.314,0.1,7.6,0.2,0.57,0,-0.3,0,46,-3.3,10.5,0.166,0.66,0,236
"3812","Gregorio Petit",0.055,0.139,0.245,0.273,0.22,0.84,0.249,0.509,0.294,0.607,0.343,0.659,0.637,0.773,0.094,0.088,3.7,5.6,0.328,0.606,-0.7,-0.2,42,56,-15.1,-5.1,0.28,0.579,74,184
"3814","Brian Dinkelman",0.051,0.129,0.179,0.196,0.29,0.97,0.301,0.386,0.346,0.498,0.315,0.581,0.661,0.766,0.014,0.14,3.7,7.6,0.373,0.433,0.3,0.4,7,62,-1.6,6,0.291,0.494,79,158
"3817","Joaquin Arias",0.033,0.069,0.134,0.309,0.25,0.42,0.265,0.389,0.293,0.429,0.35,0.496,0.643,0.595,0.085,0.077,5.1,5.7,0.301,0.464,0.4,0.5,94,16,-31.8,-7.6,0.28,0.418,76,80
"3837","Andrew Brown",0.077,0.142,0.279,0.284,0.28,0.63,0.22,0.479,0.281,0.595,0.39,0.771,0.671,0.977,0.171,0.188,2.6,4.4,0.269,0.55,-0.5,-0.2,35,54,-5.4,14.2,0.295,0.615,81,234
"3868","Oswaldo Navarro",0.172,0.193,0.172,0.342,1,1.07,0.13,0.49,0.286,0.648,0.13,0.633,0.416,0.686,0,0.076,1.1,5.6,0.167,0.601,0,-0.9,1,52,-2,-10.1,0.221,0.597,38,164
"3878","Chris Stewart",0.074,0.213,0.143,0.176,0.52,3.54,0.23,0.458,0.297,0.629,0.291,0.51,0.588,0.681,0.062,0.026,2.6,3.7,0.265,0.518,-0.2,-0.2,96,14,-55.6,-1.9,0.264,0.548,63,168
"3882","Chris Young",0.098,0.167,0.224,0.43,0.44,0.68,0.235,0.583,0.314,0.631,0.428,1.086,0.743,1.06,0.193,0.338,5.3,5.6,0.273,0.669,6.2,0.1,631,17,11.9,5.3,0.324,0.712,95,272
"3892","Josh Reddick",0.081,0.109,0.162,0.231,0.5,0.78,0.262,0.414,0.321,0.497,0.426,0.667,0.747,0.778,0.164,0.169,4.7,5.9,0.287,0.457,1.6,-0.3,590,31,21.7,6,0.322,0.516,104,158
"3893","Eugenio Velez",0.056,0.119,0.164,0.254,0.34,0.78,0.241,0.488,0.287,0.578,0.367,0.722,0.654,0.812,0.125,0.155,7.9,12.8,0.281,0.565,1.2,3.9,62,87,-23.8,15,0.286,0.585,70,187
"3900","Osvaldo Martinez",0.056,0.216,0.211,0.163,0.27,0.94,0.258,0.336,0.3,0.534,0.348,0.441,0.648,0.694,0.091,0.073,6.6,6,0.333,0.377,0.1,-0.2,6,38,-1.6,-5.4,0.289,0.487,74,155
"3909","Nick Stavinoha",0.029,0.116,0.194,0.306,0.15,0.72,0.234,0.568,0.256,0.651,0.325,0.913,0.581,0.832,0.091,0.182,2.3,6.9,0.276,0.625,0,0.8,16,109,-16.2,5.8,0.254,0.681,52,212
"3972","Andy Parrino",0.115,0.185,0.288,0.34,0.4,0.87,0.175,0.432,0.28,0.575,0.244,0.627,0.524,0.79,0.069,0.122,2.7,6.5,0.25,0.545,0.2,0.3,14,60,-18.2,1.5,0.233,0.549,48,176
"3978","Chris Heisey",0.063,0.096,0.235,0.255,0.27,0.68,0.238,0.346,0.296,0.441,0.413,0.545,0.71,0.711,0.175,0.135,5.3,6.3,0.281,0.383,-0.2,1.4,189,45,-9,9.4,0.309,0.453,91,131
"4003","Brandon Hicks",0.118,0.156,0.35,0.381,0.34,0.65,0.153,0.346,0.258,0.475,0.31,0.576,0.568,0.735,0.156,0.16,4,6.6,0.206,0.452,-0.4,0.5,22,42,-14.7,3.1,0.256,0.479,63,144
"4006","Justin Sellers",0.087,0.109,0.206,0.199,0.42,0.77,0.198,0.374,0.28,0.471,0.294,0.514,0.574,0.698,0.095,0.093,3.7,5.7,0.246,0.423,-0.4,0.3,20,44,-12.3,-0.3,0.26,0.456,63,130
"4016","Jerry Sands",0.082,0.187,0.272,0.315,0.3,0.91,0.238,0.417,0.303,0.558,0.367,0.796,0.67,0.944,0.129,0.272,2.3,6.8,0.315,0.471,-0.9,0.5,46,63,-6.7,17.8,0.297,0.601,87,220
"4034","Mat Gamel",0.089,0.178,0.305,0.353,0.29,0.82,0.229,0.445,0.305,0.578,0.367,0.712,0.671,0.826,0.138,0.17,5.2,5.5,0.318,0.559,0.6,-0.1,26,88,-5.8,20.9,0.296,0.58,78,194
"4049","Miguel Gonzalez",0,0.089,0.333,0.222,0,0.58,0.222,0.367,0.222,0.445,0.222,0.514,0.444,0.698,0,0.113,0.1,4.3,0.333,0.425,0,0,0,20,-0.8,-4.9,0.197,0.445,15,127
"4054","Emilio Bonifacio",0.074,0.114,0.209,0.242,0.36,0.73,0.256,0.442,0.312,0.523,0.333,0.548,0.645,0.701,0.077,0.062,7.4,9,0.326,0.528,11.2,1.6,260,38,-69.6,1.3,0.289,0.497,76,150
"4062","Dexter Fowler",0.125,0.304,0.225,0.315,0.56,1.48,0.259,0.396,0.358,0.648,0.417,0.589,0.775,0.794,0.158,0.12,6.6,8.5,0.326,0.514,-2.4,-0.4,795,52,111.1,12.5,0.341,0.594,107,201
"4063","Anthony Recker",0.095,0.16,0.306,0.396,0.31,0.68,0.199,0.424,0.283,0.549,0.348,0.752,0.63,0.855,0.149,0.216,2.1,5.4,0.266,0.528,-0.6,-0.1,53,59,-16.9,12.6,0.279,0.578,76,194
"4082","Erick Aybar",0.051,0.161,0.119,0.109,0.43,1.26,0.271,0.429,0.313,0.55,0.372,0.635,0.685,0.843,0.101,0.143,5.6,6.3,0.3,0.456,1.9,0,566,15,-80.2,0.7,0.301,0.543,88,177
"4087","Aaron Cunningham",0.068,0.138,0.22,0.287,0.31,0.76,0.219,0.462,0.28,0.574,0.347,0.756,0.628,0.871,0.128,0.192,3.8,9.3,0.271,0.541,-1.9,-0.4,40,73,-18.1,16.6,0.276,0.592,72,201
"4106","Michael Brantley",0.078,0.167,0.108,0.128,0.72,2.07,0.298,0.473,0.355,0.597,0.44,0.637,0.795,0.798,0.142,0.107,4.7,7.6,0.317,0.503,7.2,2.7,805,56,131.6,6.1,0.344,0.57,117,185
"4121","Jordan Brown",0.046,0.146,0.101,0.212,0.45,1.21,0.225,0.467,0.266,0.581,0.304,0.734,0.57,0.794,0.078,0.163,1.5,6.1,0.25,0.497,-0.1,0.3,7,92,-5.6,18.7,0.255,0.589,56,189
"4142","Jonathan Diaz",0.062,0.26,0.262,0.246,0.24,1.67,0.145,0.372,0.242,0.594,0.164,0.497,0.406,0.723,0.018,0.083,5.3,6,0.211,0.457,0.2,-0.2,2,43,-5.6,0.3,0.2,0.526,21,167
"4146","Gorkys Hernandez",0.072,0.112,0.232,0.257,0.31,0.65,0.23,0.405,0.292,0.491,0.351,0.55,0.643,0.737,0.121,0.105,5.8,9.8,0.287,0.489,0.2,2.5,96,65,-33.2,2.5,0.281,0.481,74,149
"4166","Jesus Flores",0.057,0.068,0.235,0.32,0.24,0.28,0.241,0.456,0.289,0.525,0.375,0.617,0.663,0.704,0.133,0.108,2.4,2.7,0.297,0.536,-2.1,0.1,91,37,-28.8,2.1,0.289,0.521,73,147
"4177","Hernan Iribarren",0.027,0.136,0.257,0.268,0.11,0.88,0.264,0.501,0.284,0.596,0.389,0.655,0.673,0.754,0.125,0.09,6.9,8.8,0.358,0.597,0.2,-2.9,7,100,-2.1,8.6,0.289,0.57,73,180
"4182","Jonathan Herrera",0.071,0.115,0.146,0.175,0.49,0.97,0.259,0.414,0.316,0.505,0.329,0.579,0.645,0.668,0.07,0.102,4.3,7.9,0.301,0.448,-2.7,-0.1,121,65,-30.7,-3.1,0.288,0.496,65,121
"4191","Yunel Escobar",0.085,0.176,0.115,0.327,0.74,0.96,0.282,0.569,0.35,0.669,0.386,0.657,0.736,0.742,0.104,0.048,2.9,5.6,0.309,0.762,-11.4,-1.2,725,44,37.7,5.3,0.327,0.595,103,204
"4229","Howie Kendrick",0.054,0.027,0.172,0.158,0.32,0.15,0.294,0.526,0.337,0.574,0.43,1.227,0.767,1.122,0.136,0.432,5.1,4.4,0.34,0.416,1.3,0.1,817,14,70.9,5.5,0.333,0.775,109,311
"4243","Jose Lobaton",0.095,0.203,0.231,0.338,0.41,1.03,0.213,0.377,0.291,0.537,0.316,0.584,0.607,0.735,0.103,0.134,2,3.3,0.267,0.48,-1.8,0,101,26,-44.7,1.5,0.272,0.518,69,158
"4249","Shane Robinson",0.086,0.16,0.141,0.139,0.61,1.83,0.221,0.424,0.288,0.54,0.292,0.566,0.58,0.753,0.071,0.092,5.6,6.8,0.251,0.477,1.2,0.8,59,28,-37.2,0.9,0.261,0.508,61,165
"4251","Stephen Drew",0.088,0.221,0.188,0.304,0.47,1.87,0.252,0.401,0.318,0.583,0.423,0.644,0.741,0.819,0.171,0.16,4.9,1.8,0.29,0.543,-2.7,-0.1,571,10,-2.3,0.8,0.321,0.572,92,193
"4293","Brett Hayes",0.054,0.12,0.302,0.322,0.18,0.61,0.205,0.381,0.25,0.476,0.359,0.62,0.609,0.724,0.154,0.159,2.9,4.7,0.27,0.445,0,-0.5,33,29,-19.6,-6.1,0.262,0.493,59,142
"4295","Terry Evans",0.095,0.128,0.333,0.344,0.29,0.63,0.158,0.449,0.238,0.551,0.316,0.813,0.554,0.96,0.158,0.264,2.6,7.4,0.182,0.528,0,1.5,1,48,-1.4,9.3,0.248,0.6,45,207
"4298","Matt Wieters",0.083,0.201,0.191,0.227,0.43,1.3,0.249,0.564,0.313,0.687,0.409,0.962,0.722,0.949,0.16,0.219,1.9,3.8,0.279,0.586,-2.9,-0.1,494,35,-17.9,14.1,0.313,0.725,92,292
"4314","Joey Votto",0.159,0.263,0.182,0.426,0.87,1.26,0.302,0.353,0.416,0.565,0.52,0.618,0.937,0.762,0.219,0.162,3.5,4.8,0.342,0.421,-2.7,0.9,1489,61,538.2,24,0.4,0.56,149,196
"4316","Daniel Murphy",0.063,0.222,0.123,0.11,0.51,1.95,0.296,0.502,0.341,0.634,0.455,0.715,0.796,0.947,0.159,0.14,4.3,3.9,0.318,0.504,-0.5,0.2,776,26,109.7,4.9,0.34,0.614,113,227
"4342","Micah Hoffpauir",0.079,0.191,0.216,0.302,0.36,1.18,0.251,0.524,0.312,0.665,0.421,1.051,0.733,0.917,0.17,0.284,3.4,7.5,0.295,0.527,0.2,0.1,45,78,-2.2,22.8,0.32,0.74,88,268
"4365","Scott Van Slyke",0.098,0.162,0.257,0.271,0.38,0.93,0.242,0.388,0.326,0.509,0.417,0.595,0.744,0.761,0.175,0.136,2.9,5.9,0.3,0.472,-0.8,-0.3,104,49,7.2,9,0.326,0.501,109,158
"4390","Scott Moore",0.065,0.178,0.244,0.42,0.27,0.8,0.242,0.501,0.302,0.651,0.41,0.868,0.712,0.811,0.169,0.196,2.2,5.9,0.285,0.597,-0.6,-0.5,46,107,-4.4,23.9,0.308,0.677,88,228
"4398","Luis Exposito",0.136,0.089,0.227,0.248,0.6,0.47,0.056,0.377,0.19,0.446,0.056,0.556,0.246,0.686,0,0.117,2.6,3.2,0.077,0.442,0,-0.4,-1,36,-3.1,2,0.141,0.456,-24,134
"4403","Erik Kratz",0.049,0.136,0.219,0.355,0.23,0.78,0.209,0.405,0.256,0.527,0.355,0.723,0.611,0.661,0.146,0.168,1.4,4.7,0.235,0.443,-0.3,0.2,70,36,-39,3.2,0.265,0.554,63,150
"4418","Jed Lowrie",0.097,0.135,0.171,0.201,0.57,0.98,0.26,0.513,0.333,0.615,0.411,0.739,0.745,0.792,0.152,0.13,2.7,4.2,0.295,0.557,-3.6,-0.2,613,33,34.3,5.9,0.325,0.611,105,209
"4429","Brian Barden",0.057,0.16,0.228,0.324,0.25,1.02,0.211,0.596,0.268,0.722,0.303,0.88,0.571,0.801,0.091,0.142,2.6,7.4,0.258,0.682,-0.9,-0.8,12,74,-11.1,4.2,0.258,0.714,52,212
"4450","Steven Tolleson",0.066,0.152,0.231,0.211,0.29,0.91,0.245,0.347,0.299,0.468,0.372,0.476,0.67,0.65,0.127,0.083,5.5,6.1,0.31,0.393,0.5,-0.2,36,42,-4.6,6.7,0.297,0.443,86,127
"4464","Mike Baxter",0.112,0.137,0.204,0.249,0.55,0.91,0.228,0.442,0.333,0.551,0.331,0.628,0.664,0.761,0.103,0.119,5.2,7.3,0.287,0.516,-0.4,0.2,49,54,-6.1,3.5,0.298,0.536,89,168
"4467","Brandon Moss",0.093,0.186,0.275,0.359,0.34,1.09,0.237,0.402,0.314,0.555,0.452,0.705,0.766,0.657,0.215,0.156,3.3,6.2,0.287,0.478,-4.5,-0.9,437,97,33.1,20.5,0.33,0.565,107,156
"447","Melky Mesa",0.063,0.098,0.125,0.416,0.5,0.37,0.4,0.328,0.438,0.432,0.533,0.556,0.971,0.694,0.133,0.16,2.8,8.4,0.462,0.439,-0.4,0.5,3,46,1.4,3.6,0.424,0.455,171,137
"4518","Doug Bernier",0.12,0.256,0.253,0.231,0.48,1.72,0.217,0.465,0.333,0.646,0.275,0.651,0.609,0.883,0.058,0.13,4.8,6.9,0.313,0.544,-0.1,0.1,7,47,-2.2,-1.6,0.281,0.598,74,196
"4556","James Loney",0.072,0.11,0.119,0.284,0.61,1.01,0.284,0.502,0.336,0.583,0.41,0.633,0.746,0.761,0.126,0.083,3,2.3,0.306,0.617,-5.3,-0.1,653,29,20.9,5.3,0.324,0.564,103,186
"4563","Delwyn Young",0.074,0.162,0.234,0.332,0.32,1.14,0.258,0.5,0.317,0.62,0.393,0.858,0.709,0.739,0.135,0.18,3.6,6,0.324,0.548,0.3,-0.8,85,80,-7.7,8.4,0.315,0.646,91,176
"4579","Starlin Castro",0.051,0.078,0.168,0.213,0.31,0.68,0.28,0.476,0.319,0.532,0.412,0.659,0.732,0.787,0.132,0.118,4.3,6.6,0.32,0.538,-7.6,0,759,32,-1.4,5.4,0.316,0.543,96,184
"4583","Mike McCoy",0.097,0.173,0.182,0.28,0.54,1.12,0.19,0.567,0.273,0.701,0.256,0.669,0.529,0.863,0.065,0.054,5.9,8.1,0.231,0.69,2.3,1.1,21,46,-22.2,-4.1,0.245,0.637,46,214
"4611","Jason Pridie",0.094,0.162,0.264,0.342,0.36,0.74,0.216,0.449,0.29,0.567,0.351,0.642,0.641,0.792,0.135,0.116,6.8,8.4,0.286,0.605,0.8,1,24,52,-7.2,-1.7,0.283,0.554,78,181
"4616","Russell Martin",0.119,0.286,0.182,0.242,0.65,2.36,0.248,0.594,0.349,0.778,0.397,0.838,0.746,0.808,0.148,0.122,3.5,5.8,0.283,0.666,-6,-1.8,829,26,50.1,3.8,0.33,0.728,104,234
"4623","Josh Vitters",0.064,0.09,0.303,0.287,0.21,0.47,0.121,0.338,0.193,0.421,0.202,0.559,0.395,0.656,0.081,0.146,4.4,4.7,0.154,0.39,0.3,-0.4,1,41,-11.5,-0.6,0.183,0.446,5,125
"4626","James Beresford",0.042,0.11,0.25,0.184,0.17,0.86,0.227,0.405,0.261,0.489,0.273,0.464,0.534,0.662,0.045,0.039,0.1,5.6,0.313,0.469,0,-1.5,1,60,-1.6,-7.3,0.237,0.449,40,130
"4646","Travis Buck",0.086,0.176,0.204,0.287,0.42,0.96,0.243,0.449,0.316,0.582,0.399,0.716,0.715,0.909,0.156,0.186,4.6,6,0.29,0.539,-0.3,0.3,101,30,-7.4,5.9,0.315,0.586,93,196
"4652","Jeff Clement",0.062,0.149,0.261,0.264,0.24,1,0.218,0.435,0.277,0.561,0.371,0.749,0.648,0.806,0.153,0.186,1.5,4.1,0.266,0.487,-0.7,-0.2,36,38,-14,6.6,0.284,0.582,73,192
"4666","Luke Carlin",0.096,0.149,0.288,0.365,0.33,0.82,0.179,0.232,0.263,0.353,0.286,0.35,0.549,0.352,0.107,0.059,5.7,2.8,0.239,0.28,0.1,-0.3,9,24,-9.6,-2.2,0.252,0.327,53,6
"4672","Junior Lake",0.05,0.106,0.31,0.329,0.16,0.5,0.235,0.392,0.278,0.476,0.376,0.595,0.655,0.742,0.141,0.14,4.7,9.7,0.324,0.491,0.1,0.5,64,55,-12.9,2.1,0.288,0.491,81,151
"4675","Tyler Greene",0.07,0.119,0.269,0.436,0.26,0.44,0.224,0.366,0.289,0.481,0.356,0.624,0.645,0.71,0.132,0.168,6.5,9.8,0.291,0.462,3.4,2,64,54,-21.2,5.5,0.283,0.501,74,146
"4677","Ben Francisco",0.082,0.169,0.184,0.231,0.45,1.27,0.253,0.304,0.323,0.449,0.418,0.424,0.741,0.479,0.165,0.063,3.9,3.8,0.287,0.35,-2.3,0.6,211,26,3,1.4,0.326,0.419,99,80
"4693","Fred Lewis",0.096,0.3,0.221,0.306,0.44,2.13,0.266,0.542,0.344,0.755,0.403,0.914,0.747,0.882,0.137,0.194,6.7,11.9,0.337,0.641,-0.2,0.8,216,44,8.2,10.7,0.331,0.745,100,264
"4707","Kila Ka'aihue",0.105,0.262,0.204,0.266,0.52,1.72,0.221,0.429,0.305,0.628,0.382,0.762,0.687,0.827,0.161,0.196,2.1,3.2,0.251,0.447,-0.6,-0.1,48,79,-5.5,14.2,0.304,0.62,87,202
"4712","Ben Revere",0.045,0.091,0.092,0.113,0.49,1.15,0.284,0.447,0.319,0.523,0.343,0.559,0.661,0.779,0.058,0.085,7.2,9.8,0.312,0.485,18.3,2.1,318,64,-59.6,12.2,0.293,0.498,82,163
"4719","Brian Bogusevic",0.086,0.17,0.245,0.184,0.35,1.97,0.238,0.49,0.311,0.622,0.373,0.744,0.684,0.932,0.135,0.186,5.3,7.9,0.301,0.536,1.2,1.1,86,37,-8.3,6,0.303,0.615,89,221
"4720","Chase Headley",0.1,0.191,0.225,0.36,0.44,0.87,0.263,0.517,0.342,0.659,0.399,0.874,0.741,0.902,0.136,0.201,4.1,4.6,0.326,0.636,2.4,0.1,702,113,39.3,38,0.327,0.663,107,230
"4727","Jacoby Ellsbury",0.074,0.123,0.137,0.117,0.54,1.07,0.284,0.44,0.342,0.542,0.417,0.62,0.76,0.769,0.134,0.125,7.1,8,0.315,0.461,35.7,0.8,678,20,59.3,4.1,0.333,0.531,104,178
"4740","Kyle Phillips",0.078,0.127,0.223,0.211,0.35,1.64,0.191,0.445,0.262,0.537,0.319,0.619,0.581,0.694,0.128,0.104,1.6,2.3,0.232,0.482,-0.1,-0.3,7,42,-5,0.5,0.257,0.524,62,143
"4748","Matt Carson",0.027,0.143,0.278,0.348,0.1,0.71,0.237,0.424,0.257,0.548,0.356,0.761,0.613,0.788,0.119,0.205,4.8,8.2,0.293,0.486,1.3,0.6,13,56,-8.1,5.4,0.266,0.582,63,188
"4751","Elliot Johnson",0.065,0.13,0.264,0.311,0.25,1.08,0.215,0.435,0.269,0.533,0.316,0.665,0.586,0.77,0.101,0.143,6.9,8,0.285,0.524,2.2,-1,57,68,-35.7,9.4,0.26,0.547,63,183
"4756","John Baker",0.103,0.23,0.219,0.505,0.47,1.11,0.247,0.358,0.33,0.542,0.341,0.53,0.671,0.667,0.094,0.104,2.1,3.5,0.315,0.519,-1,0.1,121,17,-21.2,-0.4,0.299,0.504,82,131
"4779","Rymer Liriano",0.084,0.135,0.317,0.368,0.26,0.54,0.22,0.371,0.293,0.48,0.287,0.592,0.58,0.739,0.067,0.152,4.5,8.9,0.323,0.479,0.5,0.8,12,55,-6.6,6.6,0.262,0.485,66,150
"4793","Travis Ishikawa",0.081,0.151,0.245,0.408,0.33,0.71,0.255,0.417,0.321,0.55,0.391,0.712,0.712,0.751,0.136,0.178,3.1,4.6,0.325,0.52,-1,0,114,43,-8.3,3.8,0.312,0.561,91,171
"4863","Brent Clevlen",0.06,0.112,0.369,0.291,0.16,0.46,0.234,0.542,0.28,0.623,0.429,0.751,0.709,0.972,0.195,0.128,5.1,6.4,0.349,0.621,0,0.3,9,36,-1.8,4.8,0.304,0.624,80,238
"4866","Jarrod Dyson",0.085,0.121,0.169,0.22,0.51,1.01,0.244,0.414,0.314,0.514,0.332,0.508,0.645,0.737,0.088,0.071,8.5,10.8,0.291,0.497,31.3,2.3,261,21,-70.5,-2.8,0.286,0.482,76,143
"4875","Logan Watkins",0.036,0.165,0.273,0.266,0.13,0.91,0.233,0.388,0.269,0.52,0.301,0.519,0.569,0.735,0.068,0.087,4.1,9,0.319,0.481,0.1,0.8,7,67,-5.1,2.8,0.252,0.488,56,148
"4881","Carlos Gomez",0.061,0.096,0.241,0.313,0.25,0.51,0.252,0.364,0.313,0.491,0.411,0.561,0.724,0.66,0.159,0.115,7,7.4,0.312,0.431,20.2,0.8,593,16,-10.3,1.5,0.317,0.487,95,141
"4885","Nyjer Morgan",0.066,0.165,0.16,0.214,0.41,1.02,0.282,0.322,0.343,0.48,0.366,0.432,0.708,0.621,0.084,0.083,7.2,6.7,0.336,0.372,1,0.9,248,26,-8.1,3.4,0.317,0.443,93,125
"4892","Mike Moustakas",0.072,0.091,0.163,0.254,0.44,0.64,0.249,0.417,0.309,0.491,0.439,0.684,0.749,0.812,0.19,0.182,2.4,4.5,0.261,0.471,-3.2,-0.2,591,56,21.3,10,0.32,0.518,99,171
"4898","Luke Hughes",0.069,0.171,0.264,0.286,0.26,1.49,0.218,0.385,0.277,0.517,0.331,0.574,0.609,0.717,0.114,0.108,2.8,5.9,0.279,0.456,-0.7,0.2,27,34,-12,-0.3,0.273,0.504,67,157
